,name,LTE,year,weight,display_type,screen_size,ppi,cpu_ghz,ram,internal,camera,front_cam,blth_v,battery,price
885,HTC 10 evo,1,"2016, November",174 g (6.14 oz),"Super LCD3 capacitive touchscreen, 16M colors","5.5 inches, 83.4 cm2 (~70.2% screen-to-body ratio)","1440 x 2560 pixels, 16:9 ratio (~534 ppi density)",Octa-core (4x1.5 GHz Cortex-A53 & 4x2.0 GHz Cortex-A57),"32/64 GB, 3 GB RAM","32/64 GB, 3 GB RAM","16 MP, OIS","8 MP, f/2.","4.1, A2DP, LE",Non-removable Li-Ion 3200 mAh battery,About 230 EUR
886,HTC Desire 650,1,"2016, November",140 g (4.94 oz),"IPS LCD capacitive touchscreen, 16M colors","5.0 inches, 68.9 cm2 (~66.2% screen-to-body ratio)","720 x 1280 pixels, 16:9 ratio (~294 ppi density)",Quad-core 1.6 GHz Cortex-A7,"16 GB, 2 GB RAM","16 GB, 2 GB RAM","13 MP, f/2","5 MP, f/2.","4.1, A2DP, LE",Non-removable Li-Ion 2200 mAh battery,About 170 EUR
887,HTC Desire 10 Pro,1,"2016, September",165 g (5.82 oz),"IPS LCD capacitive touchscreen, 16M colors","5.5 inches, 83.8 cm2 (~70.5% screen-to-body ratio)","1080 x 1920 pixels, 16:9 ratio (~400 ppi density)",Octa-core (4x1.8 GHz Cortex-A53 & 4x1.0 GHz Cortex-A53),"64 GB, 4 GB RAM","64 GB, 4 GB RAM","20 MP, f/2","13 MP, f/2","4.2, A2DP, LE",Non-removable Li-Ion 3000 mAh battery,About 260 EUR
888,HTC Desire 10 Compact,1,"2017, Q1",148 g (5.22 oz),"IPS LCD capacitive touchscreen, 16M colors","5.0 inches, 68.9 cm2 (~64.4% screen-to-body ratio)","720 x 1280 pixels, 16:9 ratio (~294 ppi density)",Quad-core 1.5 GHz Cortex-A7,"32 GB, 3 GB RAM","32 GB, 3 GB RAM","13 MP, f/2","5 MP, f/2.","4.1, A2DP, LE",Non-removable Li-Ion 3300 mAh battery,About 150 EUR
889,HTC Desire 10 Lifestyle,1,"2016, September",155 g (5.47 oz),"IPS LCD capacitive touchscreen, 16M colors","5.5 inches, 83.4 cm2 (~69.1% screen-to-body ratio)","720 x 1280 pixels, 16:9 ratio (~267 ppi density)",Quad-core 1.4 GHz Cortex-A7,"32 GB, 3 GB RAM","32 GB, 3 GB RAM","13 MP, f/2","5 MP, f/2.","4.1, A2DP, LE",Non-removable Li-Ion 2700 mAh battery,About 200 EUR
890,HTC One A9s,1,"2016, September",149.8 g (5.29 oz),"Super LCD capacitive touchscreen, 16M colors","5.0 inches, 68.9 cm2 (~65.8% screen-to-body ratio)","720 x 1280 pixels, 16:9 ratio (~294 ppi density)",Octa-core (4x1.8 GHz Cortex-A53 & 4x1.0 GHz Cortex-A53),"32 GB, 3 GB RAM or 16 GB, 2 GB RAM","32 GB, 3 GB RAM or 16 GB, 2 GB RAM","13 MP, f/2","5 MP, f/2.","4.2, A2DP",Non-removable Li-Ion 2300 mAh battery,About 150 EUR
891,HTC Desire 728 Ultra,1,"2016, August",153 g (5.40 oz),"Super LCD2 capacitive touchscreen, 16M colors","5.5 inches, 83.4 cm2 (~67.9% screen-to-body ratio)","720 x 1280 pixels, 16:9 ratio (~267 ppi density)",Octa-core 1.5 GHz Cortex-A53,"32 GB, 3 GB RAM","32 GB, 3 GB RAM","13 MP, f/2","5 MP, f/2.","4.1, A2DP",Non-removable Li-Po 2800 mAh battery,About 220 EUR
892,HTC Desire 628,1,"2016, May",142 g (5.01 oz),"IPS LCD capacitive touchscreen, 16M colors","5.0 inches, 68.9 cm2 (~66.2% screen-to-body ratio)","720 x 1280 pixels, 16:9 ratio (~294 ppi density)",Octa-core 1.3 GHz Cortex-A53,"32 GB, 3 GB RAM","32 GB, 3 GB RAM","13 MP, f/2","5 MP, f/2.","4.1, A2DP, LE",Non-removable Li-Ion 2200 mAh battery,About 200 EUR
893,HTC One M9 Prime Camera,1,"2016, May",158 g (5.57 oz),"Super LCD3 capacitive touchscreen, 16M colors","5.0 inches, 68.9 cm2 (~68.4% screen-to-body ratio)","1080 x 1920 pixels, 16:9 ratio (~441 ppi density)",Octa-core 2.2 GHz Cortex-A53,"16 GB, 2 GB RAM","16 GB, 2 GB RAM","13 MP, f/2","4 MP, f/2.","4.1, A2DP, aptX",Non-removable Li-Po 2840 mAh battery,About 250 EUR
894,HTC Desire 830,1,"2016, May",156 g (5.50 oz),"Super LCD capacitive touchscreen, 16M colors","5.5 inches, 83.4 cm2 (~67.1% screen-to-body ratio)","1080 x 1920 pixels, 16:9 ratio (~401 ppi density)",Octa-core 1.5 GHz Cortex-A53,"32 GB, 3 GB RAM","32 GB, 3 GB RAM","13 MP, f/2","4 MP, f/2.","4.1, A2DP",Non-removable Li-Ion 2800 mAh battery,About 200 EUR
895,HTC One S9,1,"2016, April",158 g (5.57 oz),"Super LCD capacitive touchscreen, 16M colors","5.0 inches, 68.9 cm2 (~68.4% screen-to-body ratio)","1080 x 1920 pixels, 16:9 ratio (~441 ppi density)",Octa-core 2.0 GHz Cortex-A53,"16 GB, 2 GB RAM","16 GB, 2 GB RAM","13 MP, f/2","4 MP, f/2.","4.1, A2DP",Non-removable Li-Ion 2840 mAh battery,About 210 EUR
896,HTC 10 Lifestyle,1,"2016, April",161 g (5.68 oz),"Super LCD5 capacitive touchscreen, 16M colors","5.2 inches, 74.5 cm2 (~71.1% screen-to-body ratio)","1440 x 2560 pixels, 16:9 ratio (~565 ppi density)",Octa-core (4x1.8 GHz Cortex-A72 & 4x1.2 GHz Cortex-A53),"32 GB, 3 GB RAM","32 GB, 3 GB RAM","12 MP, f/1","5 MP, f/1.","4.2, A2DP, aptX",Non-removable Li-Ion 3000 mAh battery,About 250 EUR
897,HTC 10,1,"2016, April",161 g (5.68 oz),"Super LCD5 capacitive touchscreen, 16M colors","5.2 inches, 74.5 cm2 (~71.1% screen-to-body ratio)","1440 x 2560 pixels, 16:9 ratio (~565 ppi density)",Quad-core (2x2.15 GHz Kryo & 2x1.6 GHz Kryo),"32/64 GB, 4 GB RAM","32/64 GB, 4 GB RAM","12 MP, f/1","5 MP, f/1.","4.2, A2DP, aptX",Non-removable Li-Ion 3000 mAh battery,About 300 EUR
898,HTC Desire 825,1,"2016, February",155 g (5.47 oz),"Super LCD capacitive touchscreen, 16M colors","5.5 inches, 83.4 cm2 (~69.1% screen-to-body ratio)","720 x 1280 pixels, 16:9 ratio (~267 ppi density)",Quad-core 1.6 GHz Cortex-A7,"16 GB, 2 GB RAM","16 GB, 2 GB RAM","13 MP, f/2","5 MP, f/2.","4.1, A2DP",Non-removable Li-Ion 2700 mAh battery,About 240 EUR
899,HTC Desire 630,1,"2016, February",140 g (4.94 oz),"Super LCD capacitive touchscreen, 16M colors","5.0 inches, 68.9 cm2 (~66.2% screen-to-body ratio)","720 x 1280 pixels, 16:9 ratio (~294 ppi density)",Quad-core 1.6 GHz Cortex-A7,"16 GB, 2 GB RAM","16 GB, 2 GB RAM","13 MP, AF,","5 MP, f/2.","4.1, A2DP",Removable Li-Ion 2200 mAh battery,About 190 EUR
900,HTC Desire 530,1,"2016, February",140 g (4.94 oz),"Super LCD capacitive touchscreen, 16M colors","5.0 inches, 68.9 cm2 (~66.2% screen-to-body ratio)","720 x 1280 pixels, 16:9 ratio (~294 ppi density)",Quad-core 1.1 GHz Cortex-A7,"16 GB, 1.5 GB RAM","16 GB, 1.5 GB RAM","8 MP, AF, ","5 MP, f/2.","4.1, A2DP",Non-removable Li-Ion 2200 mAh battery,About 170 EUR
901,HTC Desire 625,1,"2016, August",140.1 g (4.94 oz),"Capacitive touchscreen, 16M colors","5.0 inches, 68.9 cm2 (~65.8% screen-to-body ratio)","720 x 1280 pixels, 16:9 ratio (~294 ppi density)",Quad-core 1.1 GHz Cortex-A7,"8 GB, 1.5 GB RAM","8 GB, 1.5 GB RAM","5 MP, AF",1.3 MP,"4.0, A2DP",Non-removable Li-Ion 2000 mAh battery,About 70 EUR
902,HTC One X9,1,"2015, December",170 g (6.00 oz),"Super LCD capacitive touchscreen, 16M colors","5.5 inches, 83.4 cm2 (~71.4% screen-to-body ratio)","1080 x 1920 pixels, 16:9 ratio (~401 ppi density)",Octa-core 2.2 GHz Cortex-A53,"32 GB, 3 GB RAM","32 GB, 3 GB RAM","13 MP, f/2","5 MP, f/2.","4.2, A2DP, aptX",Non-removable Li-Ion 3000 mAh battery,About 300 EUR
903,HTC One M9s,1,"2015, November",158 g (5.57 oz),"Super LCD3 capacitive touchscreen, 16M colors","5.0 inches, 68.9 cm2 (~68.4% screen-to-body ratio)","1080 x 1920 pixels, 16:9 ratio (~441 ppi density)",Octa-core 2.2 GHz Cortex-A53,"16 GB, 2 GB RAM","16 GB, 2 GB RAM","13 MP, f/2","4 MP, f/2.","4.1, A2DP, aptX",Non-removable Li-Po 2840 mAh battery,About 270 EUR
904,HTC Desire 828 dual sim,1,"2015, November",-,"Capacitive touchscreen, 16M colors","5.5 inches, 83.4 cm2 (~67.0% screen-to-body ratio)","1080 x 1920 pixels, 16:9 ratio (~401 ppi density)",Octa-core 1.5 GHz Cortex-A53,"16 GB, 2 GB RAM","16 GB, 2 GB RAM","13 MP, f/2","4 MP, f/2.","4.0, A2DP",Non-removable Li-Ion 2800 mAh battery,About 250 EUR
905,HTC Desire 728 dual sim,1,"2015, September",153 g (5.40 oz),"Super LCD2 capacitive touchscreen, 16M colors","5.5 inches, 83.4 cm2 (~67.9% screen-to-body ratio)","720 x 1280 pixels, 16:9 ratio (~267 ppi density)",Octa-core 1.3 GHz Cortex-A53,"16 GB, 2 GB RAM - Desire 72816 GB, 1.5 GB RAM - Desire 728G","16 GB, 2 GB RAM - Desire 72816 GB, 1.5 GB RAM - Desire 728G","13 MP, f/2","5 MP, f/2.","4.1, A2DP",Non-removable Li-Po 2800 mAh battery,About 240 EUR
906,HTC One E9s dual sim,1,"2015, October",165 g (5.82 oz),"Capacitive touchscreen, 16M colors","5.5 inches, 83.4 cm2 (~66.3% screen-to-body ratio)","720 x 1280 pixels, 16:9 ratio (~267 ppi density)",Octa-core 1.5 GHz Cortex-A53,"16 GB, 2 GB RAM","16 GB, 2 GB RAM","13 MP, f/2","4 MP, f/2.","4.1, A2DP",Removable Li-Ion 2600 mAh battery,About 310 EUR
907,HTC Butterfly 3,1,"2015, September",161 g (5.68 oz),"Capacitive touchscreen, 16M colors","5.2 inches, 74.5 cm2 (~67.6% screen-to-body ratio)","1440 x 2560 pixels, 16:9 ratio (~565 ppi density)",Octa-core (4x1.5 GHz Cortex-A53 & 4x2.0 GHz Cortex-A57),"32 GB, 3 GB RAM","32 GB, 3 GB RAM","20.2 MP, f","13 MP, f/2","4.1, A2DP, aptX",Non-removable Li-Ion 2700 mAh battery,About 300 EUR
908,HTC One A9,1,"2015, September",143 g (5.04 oz),"AMOLED capacitive touchscreen, 16M colors","5.0 inches, 68.9 cm2 (~66.8% screen-to-body ratio)","1080 x 1920 pixels, 16:9 ratio (~441 ppi density)",Octa-core (4x1.5 GHz Cortex-A53 & 4x1.2 GHz Cortex-A53),"16 GB, 2 GB RAM32 GB, 3 GB RAM","16 GB, 2 GB RAM32 GB, 3 GB RAM","13 MP, f/2","4 MP, f/2.","4.1, A2DP, aptX",Non-removable Li-Ion 2150 mAh battery,About 300 EUR
909,HTC One M9+ Supreme Camera,1,"2015, September",168 g (5.93 oz),"Super LCD3 capacitive touchscreen, 16M colors","5.2 inches, 74.5 cm2 (~68.6% screen-to-body ratio)","1440 x 2560 pixels, 16:9 ratio (~565 ppi density)",Octa-core 2.2 GHz Cortex-A53,"32 GB, 3 GB RAM","32 GB, 3 GB RAM","21 MP, f/2","4 MP, f/2.","4.1, A2DP, aptX",Non-removable Li-Po 2840 mAh battery,About 480 EUR
910,HTC Desire 626 (USA),1,"2015, July",140 g (4.94 oz),"Super LCD capacitive touchscreen, 16M colors","5.0 inches, 68.9 cm2 (~66.2% screen-to-body ratio)","720 x 1280 pixels, 16:9 ratio (~294 ppi density)",Quad-core 1.1 GHz Cortex-A7,"16 GB, 1.5 GB RAM","16 GB, 1.5 GB RAM","8 MP, AF",5 MP,"4.1, A2DP",Non-removable Li-Ion 2000 mAh battery,
911,HTC Desire 626s,1,"2015, July",138.9 g (4.90 oz),"Capacitive touchscreen, 16M colors","5.0 inches, 68.9 cm2 (~66.2% screen-to-body ratio)","720 x 1280 pixels, 16:9 ratio (~294 ppi density)",Quad-core 1.1 GHz Cortex-A7,"8 GB, 1 GB RAM8 GB, 1.5 GB RAM (T-Mobile only)","8 GB, 1 GB RAM8 GB, 1.5 GB RAM (T-Mobile only)","8 MP, AF",2 MP,"4.1, A2DP",Non-removable Li-Ion 2000 mAh battery,About 190 EUR
912,Huawei Honor View 20,1,"2018, December",180 g (6.35 oz),"IPS LCD capacitive touchscreen, 16M colors","6.4 inches, 101.4 cm2 (~85.7% screen-to-body ratio)",1080 x 2310 pixels (~398 ppi density),Octa-core (2x2.6 GHz Cortex-A76 & 2x1.92 GHz Cortex-A76 & 4x1.8 GHz Cortex-A55),"256 GB, 8 GB RAM or 128 GB, 6/8 GB RAM","256 GB, 8 GB RAM or 128 GB, 6/8 GB RAM","48 MP, f/1","25 MP, f/2","5.0, A2DP, aptX HD, LE",Non-removable Li-Po 4000 mAh battery,About 460 EUR
913,Huawei nova 4,1,"2018, December",172 g (6.07 oz),"IPS LCD capacitive touchscreen, 16M colors","6.4 inches, 101.4 cm2 (~86.0% screen-to-body ratio)",1080 x 2310 pixels (~398 ppi density),Octa-core (4x2.4 GHz Cortex-A73 & 4x1.8 GHz Cortex-A53),"128 GB, 8 GB RAM","128 GB, 8 GB RAM","48 MP, f/1","25 MP, f/2","4.2, A2DP, EDR, LE, aptX HD",Non-removable Li-Ion 3750 mAh battery,About 480 EUR
914,Huawei P Smart (2019),1,"2018, December",160 g (5.64 oz),"LTPS IPS LCD capacitive touchscreen, 16M colors","6.21 inches, 94.7 cm2 (~83.1% screen-to-body ratio)","1080 x 2340 pixels, 19.5:9 ratio (~415 ppi density)",Octa-core (4x2.2 GHz Cortex-A73 & 4x1.7 GHz Cortex-A53),"64 GB, 3 GB RAM","64 GB, 3 GB RAM","13 MP, f/2",8 MP,"4.2, A2DP, LE",Non-removable Li-Ion 3400 mAh battery,About 250 EUR
915,Huawei Enjoy 9,1,"2018, December",168 g (5.93 oz),"IPS LCD capacitive touchscreen, 16M colors","6.26 inches, 97.8 cm2 (~80.0% screen-to-body ratio)","720 x 1520 pixels, 19:9 ratio (~269 ppi density)",Octa-core 1.8 GHz Cortex-A53,"64 GB, 4 GB RAM or 32 GB, 3 GB RAM","64 GB, 4 GB RAM or 32 GB, 3 GB RAM","13 MP, f/1","8 MP, f/2.","4.2, A2DP, LE",Non-removable Li-Po 4000 mAh battery,
916,Huawei Honor 10 Lite,1,"2018, November",162 g (5.71 oz),"IPS LCD capacitive touchscreen, 16M colors","6.21 inches, 94.7 cm2 (~83.1% screen-to-body ratio)","1080 x 2340 pixels, 19.5:9 ratio (~415 ppi density)",Octa-core (4x2.2 GHz Cortex-A73 & 4x1.7 GHz Cortex-A53),"64/128 GB, 6 GB RAM or 64 GB, 3/4 GB RAM","64/128 GB, 6 GB RAM or 64 GB, 3/4 GB RAM","13 MP, f/1","24 MP, f/2","4.2, A2DP, LE",Non-removable Li-Po 3400 mAh battery,About 210 EUR
917,Huawei Watch Magic,0,"2018, November",32.5 g (1.16 oz),"AMOLED capacitive touchscreen, 16M colors","1.2 inches, 9.2 cm2 (~50.5% screen-to-body ratio)","390 x 390 pixels, 1:1 ratio (~326 ppi density)",,"128 MB, 16 MB RAM","128 MB, 16 MB RAM",No,,"4.2, LE",Non-removable Li-Ion 178 mAh battery,About 150 EUR
918,Huawei Watch GT,0,"2018, October",46 g (1.62 oz),"AMOLED capacitive touchscreen, 16M colors","1.39 inches, 12.5 cm2 (~57.9% screen-to-body ratio)","454 x 454 pixels, 1:1 ratio (~326 ppi density)",,"128 MB, 16 MB RAM","128 MB, 16 MB RAM",No,,"4.2, LE, EDR",Non-removable Li-Ion 420 mAh battery,About 200 EUR
919,Huawei Honor Magic 2,1,"2018, October",206 g (7.27 oz),"AMOLED capacitive touchscreen, 16M colors","6.39 inches, 100.2 cm2 (~84.8% screen-to-body ratio)","1080 x 2340 pixels, 19.5:9 ratio (~403 ppi density)",Octa-core (2x2.6 GHz Cortex-A76 & 2x1.92 GHz Cortex-A76 & 4x1.8 GHz Cortex-A55),"128/256 GB, 8 GB RAM, 128 GB, 6 GB RAM","128/256 GB, 8 GB RAM, 128 GB, 6 GB RAM","16 MP, f/1",Mechanical,"5.0, A2DP, aptX HD, LE",Non-removable Li-Po 3500 mAh battery,About 550 EUR
920,Huawei Mate 20 RS Porsche Design,1,"2018, October",187 g (6.60 oz),"AMOLED capacitive touchscreen, 16M colors","6.39 inches, 100.2 cm2 (~87.9% screen-to-body ratio)","1440 x 3120 pixels, 19.5:9 ratio (~538 ppi density)",Octa-core (2x2.6 GHz Cortex-A76 & 2x1.92 GHz Cortex-A76 & 4x1.8 GHz Cortex-A55),"256/512 GB, 8 GB RAM","256/512 GB, 8 GB RAM","40 MP, f/1","24 MP, f/2","5.0, A2DP, aptX HD, LE",Non-removable Li-Po 4200 mAh battery,About 1600 EUR
921,Huawei Mate 20 X,1,"2018, October",232 g (8.18 oz),"AMOLED capacitive touchscreen, 16M colors","7.2 inches, 130.7 cm2 (~87.6% screen-to-body ratio)","1080 x 2244 pixels, 18.7:9 ratio (~346 ppi density)",Octa-core (2x2.6 GHz Cortex-A76 & 2x1.92 GHz Cortex-A76 & 4x1.8 GHz Cortex-A55),"128 GB, 6 GB RAM","128 GB, 6 GB RAM","40 MP, f/1","24 MP, f/2","5.0, A2DP, aptX HD, LE",Non-removable Li-Po 5000 mAh battery,About 800 EUR
922,Huawei Mate 20 Pro,1,"2018, October",189 g (6.67 oz),"AMOLED capacitive touchscreen, 16M colors","6.39 inches, 100.2 cm2 (~87.9% screen-to-body ratio)","1440 x 3120 pixels, 19.5:9 ratio (~538 ppi density)",Octa-core (2x2.6 GHz Cortex-A76 & 2x1.92 GHz Cortex-A76 & 4x1.8 GHz Cortex-A55),"256 GB, 8 GB RAM or 128 GB, 6 GB RAM","256 GB, 8 GB RAM or 128 GB, 6 GB RAM","40 MP, f/1","24 MP, f/2","5.0, A2DP, aptX HD, LE",Non-removable Li-Po 4200 mAh battery,About 880 EUR
923,Huawei Mate 20,1,"2018, October",188 g (6.63 oz),"IPS LCD capacitive touchscreen, 16M colors","6.53 inches, 107.5 cm2 (~88.0% screen-to-body ratio)","1080 x 2244 pixels, 18.7:9 ratio (~381 ppi density)",Octa-core (2x2.6 GHz Cortex-A76 & 2x1.92 GHz Cortex-A76 & 4x1.8 GHz Cortex-A55),"128 GB, 4/6 GB RAM","128 GB, 4/6 GB RAM","12 MP, f/1","24 MP, f/2","5.0, A2DP, aptX HD, LE",Non-removable Li-Po 4000 mAh battery,About 640 EUR
924,Huawei Honor 8C,1,"2018, October",167 g (5.89 oz),"IPS LCD capacitive touchscreen, 16M colors","6.26 inches, 97.8 cm2 (~81.9% screen-to-body ratio)","720 x 1520 pixels, 19:9 ratio (~269 ppi density)",Octa-core (4x1.8 GHz Kryo 250 Gold & 4x1.8 GHz Kryo 250 Silver),"32/64 GB, 4 GB RAM","32/64 GB, 4 GB RAM","13 MP, f/1","8 MP, f/2.","4.2, A2DP, LE, aptX",Non-removable Li-Po 4000 mAh battery,About 170 EUR
925,Huawei MediaPad T5,1,"2018, August",460 g (1.01 lb),"IPS LCD capacitive touchscreen, 16M colors","10.1 inches, 295.8 cm2 (~74.2% screen-to-body ratio)","1920 x 1200 pixels, 16:10 ratio (~224 ppi density)",Octa-core (4x2.36 GHz Cortex-A53 & 4x1.7 GHz Cortex-A53),"32 GB, 3 RAM or 16 GB, 2 GB RAM","32 GB, 3 RAM or 16 GB, 2 GB RAM","5 MP, f/2.","2 MP, f/2.","4.2, A2DP, LE",Non-removable Li-Po 5100 mAh battery,About 200 EUR
926,Huawei MediaPad M5 lite,1,"2018, September",475 g (1.05 lb),"IPS LCD capacitive touchscreen, 16M colors","10.1 inches, 295.8 cm2 (~74.9% screen-to-body ratio)","1920 x 1200 pixels, 16:10 ratio (~224 ppi density)",Octa-core (4x2.36 GHz Cortex-A53 & 4x1.7 GHz Cortex-A53),"64 GB, 4 GB RAM or 32 GB, 3 GB RAM","64 GB, 4 GB RAM or 32 GB, 3 GB RAM","8 MP, AF",8 MP,"4.2, A2DP, LE",Non-removable Li-Po 7500 mAh battery,About 300 EUR
927,Huawei Y9 (2019),1,"2018, October",173 g (6.10 oz),"IPS LCD capacitive touchscreen, 16M colors","6.5 inches, 103.7 cm2 (~82.8% screen-to-body ratio)","1080 x 2340 pixels, 19.5:9 ratio (~396 ppi density)",Octa-core (4x2.2 GHz Cortex-A73 & 4x1.7 GHz Cortex-A53),"128 GB, 6 GB RAM or 64 GB, 4 GB RAM","128 GB, 6 GB RAM or 64 GB, 4 GB RAM","16 MP, f/2","13 MP, f/1","5.0, A2DP, LE",Non-removable Li-Ion 4000 mAh battery,About 220 EUR
928,Huawei Honor 8X,1,"2018, September",175 g (6.17 oz),"LTPS IPS LCD capacitive touchscreen, 16M colors","6.5 inches, 103.2 cm2 (~84.0% screen-to-body ratio)","1080 x 2340 pixels, 19.5:9 ratio (~397 ppi density)",Octa-core (4x2.2 GHz Cortex-A73 & 4x1.7 GHz Cortex-A53),"64/128 GB, 6 GB RAM or 64 GB, 4 GB RAM","64/128 GB, 6 GB RAM or 64 GB, 4 GB RAM","20 MP, f/1","16 MP, f/2","4.2, A2DP, LE, aptX",Non-removable Li-Po 3750 mAh battery,About 270 EUR
929,Huawei Honor 8X Max,1,"2018, September",210 g (7.41 oz),"IPS LCD capacitive touchscreen, 16M colors","7.12 inches, 127.8 cm2 (~83.4% screen-to-body ratio)","1080 x 2244 pixels, 18.7:9 ratio (~350 ppi density)",Octa-core 1.8 GHz Kryo 260,"64/128 GB, 4 GB RAM or 64 GB, 6 GB RAM","64/128 GB, 4 GB RAM or 64 GB, 6 GB RAM","16 MP, f/2","8 MP, f/2.","4.2, A2DP, LE",Non-removable Li-Po 5000 mAh battery,About 250 EUR
930,Huawei Mate 20 lite,1,"2018, August",172 g (6.07 oz),"LTPS IPS LCD capacitive touchscreen, 16M colors","6.3 inches, 97.4 cm2 (~81.7% screen-to-body ratio)","1080 x 2340 pixels, 19.5:9 ratio (~409 ppi density)",Octa-core (4x2.2 GHz Cortex-A73 & 4x1.7 GHz Cortex-A53),"64 GB, 4/6 GB RAM","64 GB, 4/6 GB RAM","20 MP, f/1","24 MP, f/2","4.2, A2DP, LE",Non-removable Li-Ion 3750 mAh battery,About 300 EUR
931,Huawei Honor Note 10,1,"2018, July",230 g (8.11 oz),"AMOLED capacitive touchscreen, 16M colors","6.95 inches, 122.6 cm2 (~81.5% screen-to-body ratio)","1080 x 2220 pixels, 18.5:9 ratio (~355 ppi density)",Octa-core (4x2.4 GHz Cortex-A73 & 4x1.8 GHz Cortex-A53),"128 GB, 6/8 GB RAM or 64 GB, 6 GB RAM","128 GB, 6/8 GB RAM or 64 GB, 6 GB RAM","16 MP, f/1","13 MP, f/2","4.2, A2DP, EDR, LE",Non-removable Li-Po 5000 mAh battery,About 400 EUR
932,Huawei Honor 9N (9i),1,"2018, July",152 g (5.36 oz),"IPS LCD capacitive touchscreen, 16M colors","5.84 inches, 85.1 cm2 (~79.5% screen-to-body ratio)","1080 x 2280 pixels, 19:9 ratio (~432 ppi density)",Octa-core (4x2.36 GHz Cortex-A53 & 4x1.7 GHz Cortex-A53),"64/128 GB, 4 GB RAM or 32 GB, 3 GB RAM","64/128 GB, 4 GB RAM or 32 GB, 3 GB RAM","13 MP, PDA","16 MP
","4.2, A2DP, LE",Non-removable Li-Po 3000 mAh battery,About 220 EUR
933,Huawei P Smart+ (nova 3i),1,"2018, July",169 g (5.96 oz),"IPS LCD capacitive touchscreen, 16M colors","6.3 inches, 97.4 cm2 (~82.2% screen-to-body ratio)","1080 x 2340 pixels, 19.5:9 ratio (~409 ppi density)",Octa-core (4x2.2 GHz Cortex-A73 & 4x1.7 GHz Cortex-A53),"128 GB, 4 GB RAM or 64 GB, 4/6 GB RAM","128 GB, 4 GB RAM or 64 GB, 4/6 GB RAM","16 MP, f/2","24 MP, f/2","4.2, A2DP, LE, EDR, aptX HD",Non-removable Li-Ion 3340 mAh battery,About 350 EUR
934,Huawei nova 3,1,"2018, July",166 g (5.86 oz),"IPS LCD capacitive touchscreen, 16M colors","6.3 inches, 97.4 cm2 (~84.2% screen-to-body ratio)","1080 x 2340 pixels, 19.5:9 ratio (~409 ppi density)",Octa-core (4x2.4 GHz Cortex-A73 & 4x1.8 GHz Cortex-A53),"128 GB, 6 GB RAM - PAR-TL20, PAR-AL00, PAR-LX9128 GB, 4 GB RAM - PAR-LX1M, PAR-LX1, PAR-LX9","128 GB, 6 GB RAM - PAR-TL20, PAR-AL00, PAR-LX9128 GB, 4 GB RAM - PAR-LX1M, PAR-LX1, PAR-LX9","16 MP, 27m","24 MP, f/2","4.2, A2DP, LE, EDR, aptX HD",Non-removable Li-Po 3750 mAh battery,About 400 EUR
935,Huawei Honor Play,1,"2018, July",176 g (6.21 oz),"IPS LCD capacitive touchscreen, 16M colors","6.3 inches, 97.4 cm2 (~83.0% screen-to-body ratio)","1080 x 2340 pixels, 19.5:9 ratio (~409 ppi density)",Octa-core (4x2.4 GHz Cortex-A73 & 4x1.8 GHz Cortex-A53),"64 GB, 4/6 GB RAM","64 GB, 4/6 GB RAM","16 MP, f/2","16 MP, f/2","4.2, A2DP, LE, EDR, aptX HD",Non-removable Li-Po 3750 mAh battery,About 320 EUR
936,Huawei Watch 2 2018,1,"2018, May",57 g (2.01 oz),"AMOLED capacitive touchscreen, 16M colors","1.2 inches, 9.2 cm2 (~42.0% screen-to-body ratio)","390 x 390 pixels, 1:1 ratio (~326 ppi density)",Quad-core 1.1 GHz Cortex-A7,"4 GB, 768 MB RAM","4 GB, 768 MB RAM",No,,"4.1, LE, EDR",Non-removable Li-Ion 420 mAh battery,About 270 EUR
937,Huawei Honor 7s,1,"2018, May",142 g (5.01 oz),"LCD capacitive touchscreen, 16M colors","5.45 inches, 76.7 cm2 (~73.8% screen-to-body ratio)","720 x 1440 pixels, 18:9 ratio (~295 ppi density)",Quad-core 1.5 GHz Cortex-A53,"16 GB, 2 GB RAM","16 GB, 2 GB RAM","13 MP, PDA","5 MP, LED ","v4.2, A2DP, LE",Non-removable Li-Ion 3020 mAh battery,About 110 EUR
938,Huawei Y5 Prime (2018),1,"2018, May",142 g (5.01 oz),"LCD capacitive touchscreen, 16M colors","5.45 inches, 76.7 cm2 (~73.8% screen-to-body ratio)","720 x 1440 pixels, 18:9 ratio (~295 ppi density)",Quad-core 1.5 GHz Cortex-A53,"16 GB, 2 GB RAM","16 GB, 2 GB RAM","13 MP, f/2",5 MP,"v4.2, A2DP, LE",Non-removable Li-Ion 3020 mAh battery,About 100 EUR
939,Huawei Y3 (2018),1,"2018, May",175 g (6.17 oz),"IPS LCD capacitive touchscreen, 16M colors","5.0 inches, 68.9 cm2 (~64.4% screen-to-body ratio)","480 x 854 pixels, 16:9 ratio (~196 ppi density)",Quad-core 1.1 GHz Cortex-A53,"8 GB, 1 GB RAM","8 GB, 1 GB RAM","8 MP, AF, ",2 MP,"4.0, A2DP",Non-removable Li-Ion 2280 mAh battery,About 90 EUR
